	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Ensemble ID	Gene_symbol	N/A	Protein Name	cytosol	extracellular	membrane	mitochondrion	nucleus	secretory-pathway	Reviewed
206	206	206	0	ENSG00000121297	TSHZ3	0.0	Q63HK5	0.0	0.0	0.30000000000000004	0.8	0.999856	0.0	Reviewed
207	207	207	0	ENSG00000105538	RASIP1	0.0	Q5U651	0.9974799999999999	0.0	0.0	0.0	0.8	0.8600000000000001	Reviewed
208	208	208	0	ENSG00000172985	SH3RF3	0.0	Q8TEJ3	0.9964	0.0	0.0	0.0	0.8	0.0	Reviewed
209	209	209	0	ENSG00000172554	SNTG2	0.0	Q9NY99	0.853	0.8	0.902	0.0	0.7	0.0	Reviewed
210	210	210	0	ENSG00000115159	GPD2	0.0	P43304	0.30000000000000004	0.0	0.7	0.79	0.0	0.0	Reviewed
211	211	211	0	ENSG00000163092	XIRP2	0.0	A4UGR9	0.9974799999999999	0.0	0.96	0.0	0.982	0.0	Reviewed
212	212	212	0	ENSG00000170396	ZNF804A	0.0	Q7Z570	0.988	0.0	0.9984	0.0	0.94	0.94	Reviewed
213	213	213	0	ENSG00000138442	CARF	0.0	Q9GZL7	0.96	0.0	0.8	0.0	0.9999712	0.0	Reviewed
214	214	214	0	ENSG00000138442	ALS2CR8	0.0	Q9GZL7	0.96	0.0	0.8	0.0	0.9999712	0.0	Reviewed
215	215	215	0	ENSG00000144426	NBEAL1	0.0	Q6ZS30	0.982	0.0	0.7	0.0	0.8	0.0	Reviewed
216	216	216	0	ENSG00000183671	GPR1	0.0	P46091	0.96	0.8	0.9998992	0.0	0.96	0.0	Reviewed
217	217	217	0	ENSG00000119778	ATAD2B	0.0	Q9ULI0	0.7	0.0	0.0	0.0	0.9976	0.0	Reviewed
218	218	218	0	ENSG00000183023	SLC8A1	0.0	P32418	0.79	0.8	0.999999618976	0.30000000000000004	0.96	0.0	Reviewed
219	219	219	0	ENSG00000115970	ZFP36L2	0.0	Q6YHU6	0.8	0.0	0.0	0.0	0.7	0.0	Reviewed
220	220	220	0	ENSG00000204183	GDF5	0.0	Q5U4N7	0.7	0.0	0.0	0.30000000000000004	0.0	0.0	Reviewed
221	221	221	0	ENSG00000204183	GDF5OS	0.0	Q5U4N7	0.7	0.0	0.0	0.30000000000000004	0.0	0.0	Reviewed
222	222	222	0	ENSG00000204183	ENSG0000204183	0.0	Q5U4N7	0.7	0.0	0.0	0.30000000000000004	0.0	0.0	Reviewed
223	223	223	0	ENSG00000171222	SCAND1	0.0	P57086	0.96	0.0	0.0	0.0	0.999856	0.0	Reviewed
224	224	224	0	ENSG00000124177	CHD6	0.0	Q8TD26	0.0	0.0	0.7	0.0	0.9999568000000001	0.0	Reviewed
225	225	225	0	ENSG00000158445	KCNB1	0.0	Q14721	0.91	0.8	0.9999766622799998	0.0	0.0	0.0	Reviewed
226	226	226	0	ENSG00000019186	CYP24A1	0.0	Q07973	0.0	0.0	0.96	0.9983200000000001	0.992	0.7	Reviewed
227	227	227	0	ENSG00000019186	CYP24A1	0.0	Q07973	0.0	0.0	0.96	0.9983200000000001	0.992	0.7	Reviewed
228	228	228	0	ENSG00000100084	HIRA	0.0	P54198	0.30000000000000004	0.0	0.0	0.0	0.9999971776000001	0.0	Reviewed
229	229	229	0	ENSG00000163520	FBLN2	0.0	P98095	0.0	0.9706	0.96	0.0	0.0	0.7	Reviewed
230	230	230	0	ENSG00000174948	GPR149	0.0	Q86SP6	0.0	0.8	0.9919	0.0	0.0	0.0	Reviewed
231	231	231	0	ENSG00000175182	FAM131A	0.0	Q6UXB0	0.7	0.30000000000000004	0.8	0.0	0.96	0.7	Reviewed
232	232	232	0	ENSG00000185008	ROBO2	0.0	Q9HCK4	0.972	0.94	0.9941200000000001	0.0	0.8	0.0	Reviewed
233	233	233	0	ENSG00000169855	ROBO1	0.0	Q9Y6N7	0.8	0.94	0.9997648000000001	0.0	0.0	0.0	Reviewed
234	234	234	0	ENSG00000064835	ENSG00000064835	0.0	P28069	0.0	0.0	0.0	0.0	0.9962200000000001	0.0	Reviewed
235	235	235	0	ENSG00000064835	POU1F1	0.0	P28069	0.0	0.0	0.0	0.0	0.9962200000000001	0.0	Reviewed
236	236	236	0	ENSG00000138688	KIAA1109	0.0	Q2LD37	0.8	0.8	0.51	0.0	0.9874	0.7	Reviewed
237	237	237	0	ENSG00000150627	WDR17	0.0	Q8IZU2	0.973	0.0	0.0	0.7	0.8	0.0	Reviewed
238	238	238	0	ENSG00000154556	ENSG00000154556	0.0	O94875	0.8971	0.8	0.657	0.0	0.9974799999999999	0.0	Reviewed
239	239	239	0	ENSG00000154556	SORBS2	0.0	O94875	0.8971	0.8	0.657	0.0	0.9974799999999999	0.0	Reviewed
240	240	240	0	ENSG00000064652	SNX24	0.0	Q9Y343	0.9964	0.8	0.0	0.0	0.7	0.30000000000000004	Reviewed
241	241	241	0	ENSG00000064652	ENSG00000064652	0.0	Q9Y343	0.9964	0.8	0.0	0.0	0.7	0.30000000000000004	Reviewed
242	242	242	0	ENSG00000039139	DNAH5	0.0	Q8TE73	0.9974799999999999	0.0	0.0	0.7	0.0	0.0	Reviewed
243	243	243	0	ENSG00000155511	GRIA1	0.0	P42261	0.7	0.8	0.9999996142131999	0.0	0.0	0.9884703979999999	Reviewed
244	244	244	0	ENSG00000172568	FNDC9	0.0	Q8TBE3	0.0	0.94	0.79	0.0	0.0	0.0	Reviewed
245	245	245	0	ENSG00000146285	SCML4	0.0	Q8N228	0.0	0.0	0.0	0.0	0.988	0.0	Reviewed
246	246	246	0	ENSG00000146373	RNF217	0.0	Q8TC41	0.9811	0.8	0.79	0.0	0.0	0.0	Reviewed
247	247	247	0	ENSG00000027697	IFNGR1	0.0	P15260	0.0	0.94	0.9941200000000001	0.0	0.0	0.0	Reviewed
248	248	248	0	ENSG00000146453	PNLDC1	0.0	Q8NA58	0.0	0.8	0.79	0.0	0.91	0.8600000000000001	Reviewed
249	249	249	0	ENSG00000124557	BTN1A1	0.0	Q13410	0.0	0.958	0.9941200000000001	0.0	0.0	0.0	Reviewed
250	250	250	0	ENSG00000137331	IER3	0.0	P46695	0.79	0.8	0.30000000000000004	0.0	0.8	0.7	Reviewed
251	251	251	0	ENSG00000124721	DNAH8	0.0	Q96JB1	0.999968248	0.0	0.0	0.0	0.0	0.0	Reviewed
252	252	252	0	ENSG00000096006	CRISP3	0.0	P54108	0.8	0.998236	0.8	0.0	0.0	0.96	Reviewed
253	253	253	0	ENSG00000185760	KCNQ5	0.0	Q9NR82	0.8	0.8	0.999990928	0.0	0.0	0.0	Reviewed
254	254	254	0	ENSG00000135336	ORC3	0.0	Q9UBD5	0.8	0.0	0.0	0.0	0.999999891136	0.0	Reviewed
255	255	255	0	ENSG00000146828	SLC12A9	0.0	Q9BXP2	0.30000000000000004	0.8	0.98677	0.0	0.0	0.0	Reviewed
256	256	256	0	ENSG00000071243	ING3	0.0	Q9NXR8	0.7	0.0	0.0	0.0	0.99998656	0.0	Reviewed
257	257	257	0	ENSG00000227471	AKR1B15	0.0	C9JRZ8	0.8600000000000001	0.0	0.96	0.30000000000000004	0.0	0.0	Reviewed
258	258	258	0	ENSG00000197558	SSPO	0.0	A2VEC9	0.0	0.958	0.8	0.0	0.0	0.7	Reviewed
259	259	259	0	ENSG00000164742	ADCY1	0.0	Q08828	0.937	0.8	0.9874	0.8	0.30000000000000004	0.0	Reviewed
260	260	260	0	ENSG00000086232	EIF2AK1	0.0	Q9BQI3	0.9974799999999999	0.0	0.0	0.0	0.8	0.0	Reviewed
261	261	261	0	ENSG00000215045	GRID2IP	0.0	A4D2P6	0.0	0.8	0.657	0.0	0.0	0.0	Reviewed
262	262	262	0	ENSG00000185467	KPNA7	0.0	A9QM74	0.91	0.0	0.0	0.0	0.91	0.0	Reviewed
263	263	263	0	ENSG00000158941	CCAR2	0.0	Q8N163	0.988	0.0	0.0	0.8	0.99999424	0.0	Reviewed
264	264	264	0	ENSG00000168619	ADAM18	0.0	Q9Y3Q7	0.0	0.94	0.9706	0.0	0.0	0.0	Reviewed
265	265	265	0	ENSG00000221947	XKR9	0.0	Q5GH70	0.0	0.8	0.8600000000000001	0.94	0.0	0.0	Reviewed
266	266	266	0	ENSG00000186881	OR13F1	0.0	Q8NGS4	0.0	0.8	0.9874	0.0	0.0	0.7	Reviewed
267	267	267	0	ENSG00000070061	IKBKAP	0.0	O95163	0.99999136	0.0	0.0	0.0	0.992	0.0	Reviewed
268	268	268	0	ENSG00000119321	FKBP15	0.0	Q5T1M5	0.9874	0.8	0.51	0.0	0.8	0.79	Reviewed
269	269	269	0	ENSG00000167106	FAM102A	0.0	Q5T9C2	0.8	0.7	0.0	0.0	0.7	0.7	Reviewed
270	270	270	0	ENSG00000044459	CNTLN	0.0	Q9NXG0	0.999995968	0.0	0.0	0.0	0.96	0.7	Reviewed
271	271	271	0	ENSG00000198722	UNC13B	0.0	O14795	0.99928	0.8	0.9981478000000001	0.0	0.8	0.972	Reviewed
272	272	272	0	ENSG00000189108	TEX13A	0.0	Q9NP60	0.0	0.8	0.99118	0.0	0.0	0.0	Reviewed
273	273	273	0	ENSG00000198689	SLC9A6	0.0	Q92581	0.992	0.8	0.9987652	0.9976	0.0	0.999664	Reviewed
274	274	274	0	ENSG00000102195	GPR50	0.0	Q13585	0.0	0.8	0.9994959999999999	0.0	0.96	0.0	Reviewed
275	275	275	0	ENSG00000101825	MXRA5	0.0	Q9NR99	0.30000000000000004	0.94	0.8	0.30000000000000004	0.0	0.7	Reviewed
276	276	276	0	ENSG00000185448	FAM47A	0.0	Q5JRC9	0.0	0.7	0.0	0.0	0.91	0.0	Reviewed
277	277	277	0	ENSG00000158352	SHROOM4	0.0	Q9ULL8	0.99997084	0.0	0.982	0.0	0.7	0.0	Reviewed
278	278	278	0	ENSG00000126012	KDM5C	0.0	P41229	0.96	0.0	0.0	0.0	0.999784	0.0	Reviewed
279	279	279	0	ENSG00000116721	PRAMEF1	0.0	O95521	0.7	0.0	0.0	0.0	0.0	0.0	Reviewed
280	280	280	0	ENSG00000179412	HNRNPCP5	0.0	P0DMR1	0.0	0.0	0.0	0.0	0.7	0.0	Reviewed
281	281	281	0	ENSG00000163554	SPTA1	0.0	P02549	0.99962956	0.0	0.30000000000000004	0.0	0.0	0.0	Reviewed
282	282	282	0	ENSG00000158716	DUSP23	0.0	Q9BVJ7	0.9916	0.0	0.0	0.0	0.99928	0.0	Reviewed
283	283	283	0	ENSG00000162738	VANGL2	0.0	Q9ULK5	0.30000000000000004	0.8	0.99870346	0.0	0.8	0.8600000000000001	Reviewed
284	284	284	0	ENSG00000000971	CFH	0.0	P08603	0.8600000000000001	0.9691299999999999	0.8	0.0	0.0	0.8	Reviewed
285	285	285	0	ENSG00000163395	IGFN1	0.0	Q86VF2	0.973	0.0	0.8	0.0	0.7	0.0	Reviewed
286	286	286	0	ENSG00000133056	PIK3C2B	0.0	O00750	0.9999568000000001	0.8	0.988	0.0	0.992	0.902	Reviewed
287	287	287	0	ENSG00000117791	MARC2	0.0	Q969Z3	0.30000000000000004	0.8	0.7	0.958	0.0	0.0	Reviewed
288	288	288	0	ENSG00000154358	OBSCN	0.0	Q5VST9	0.99993196	0.94	0.972	0.0	0.94	0.0	Reviewed
289	289	289	0	ENSG00000004487	KDM1A	0.0	O60341	0.8	0.0	0.0	0.0	0.9999997695999999	0.0	Reviewed
290	290	290	0	ENSG00000155816	FMN2	0.0	Q9NZ56	0.9996472	0.8	0.902	0.0	0.94	0.79	Reviewed
291	291	291	0	ENSG00000179163	FUCA1	0.0	P04066	0.993826	0.30000000000000004	0.94	0.0	0.0	0.30000000000000004	Reviewed
292	292	292	0	ENSG00000196071	OR2L3	0.0	Q8N349	0.0	0.8	0.9962200000000001	0.0	0.0	0.0	Reviewed
293	293	293	0	ENSG00000228198	OR2M3	0.0	Q8NG83	0.0	0.8	0.9874	0.0	0.0	0.0	Reviewed
294	294	294	0	ENSG00000117713	ARID1A	0.0	O14497	0.0	0.0	0.0	0.0	0.999999891136	0.0	Reviewed
295	295	295	0	ENSG00000127124	HIVEP3	0.0	Q5T1R4	0.30000000000000004	0.0	0.0	0.0	0.999676	0.0	Reviewed
296	296	296	0	ENSG00000187889	C1orf168	0.0	Q5VWT5	0.7	0.8	0.96	0.0	0.973	0.0	Reviewed
297	297	297	0	ENSG00000137944	RBMXL1	0.0	Q6YP21	0.982	0.0	0.0	0.91	0.8	0.0	Reviewed
298	298	298	0	ENSG00000137944	RBMXL1	0.0	Q6YP21	0.982	0.0	0.0	0.91	0.8	0.0	Reviewed
299	299	299	0	ENSG00000137944	RBMXL1	0.0	Q6YP21	0.982	0.0	0.0	0.91	0.8	0.0	Reviewed
300	300	300	0	ENSG00000175535	PNLIP	0.0	P16233	0.0	0.958	0.8	0.0	0.0	0.8	Reviewed
301	301	301	0	ENSG00000095794	CREM	0.0	Q03060	0.958	0.0	0.0	0.7	0.9994708000000001	0.0	Reviewed
302	302	302	0	ENSG00000148602	LRIT1	0.0	Q9P2V4	0.8	0.94	0.94	0.0	0.0	0.9976	Reviewed
303	303	303	0	ENSG00000095585	BLNK	0.0	Q8WV28	0.98677	0.8	0.992	0.0	0.7	0.0	Reviewed
304	304	304	0	ENSG00000149311	ATM	0.0	Q13315	0.7	0.0	0.0	0.0	0.9997648000000001	0.30000000000000004	Reviewed
305	305	305	0	ENSG00000198788	MUC2	0.0	Q9UMI9	0.7	0.0	0.0	0.0	0.0	0.0	Unreviewed
306	306	306	0	ENSG00000223953	C1QTNF5	0.0	Q9BXJ0	0.0	0.9559	0.9855940000000001	0.0	0.0	0.30000000000000004	Reviewed
307	307	307	0	ENSG00000137699	ENSG00000176984	0.0	Q14134	0.958	0.0	0.30000000000000004	0.0	0.982	0.0	Reviewed
308	308	308	0	ENSG00000166833	NAV2	0.0	Q8IVL1	0.0	0.79	0.0	0.0	0.988	0.0	Reviewed
309	309	309	0	ENSG00000206013	IFITM5	0.0	A6NNB3	0.0	0.8	0.94	0.0	0.0	0.0	Reviewed
310	310	310	0	ENSG00000213931	ENSG00000184321	0.0	P02100	0.902	0.30000000000000004	0.0	0.7	0.0	0.0	Reviewed
311	311	311	0	ENSG00000181752	OR8K5	0.0	Q8NH50	0.0	0.8	0.9706	0.0	0.0	0.0	Reviewed
312	312	312	0	ENSG00000150269	OR5M9	0.0	Q8NGP3	0.0	0.8	0.9706	0.0	0.0	0.0	Reviewed
313	313	313	0	ENSG00000254834	OR5M10	0.0	Q6IEU7	0.0	0.8	0.853	0.0	0.0	0.0	Reviewed
314	314	314	0	ENSG00000110851	PRDM4	0.0	Q9UKN5	0.30000000000000004	0.0	0.0	0.0	0.9916	0.0	Reviewed
315	315	315	0	ENSG00000182870	GALNT9	0.0	Q9HCQ5	0.8	0.8	0.30000000000000004	0.0	0.0	0.937	Reviewed
316	316	316	0	ENSG00000133703	KRAS	0.0	P01116	0.972	0.8	0.9971188	0.30000000000000004	0.7	0.7	Reviewed
317	317	317	0	ENSG00000139645	ANKRD52	0.0	Q8NB46	0.91	0.0	0.0	0.8	0.8	0.0	Reviewed
318	318	318	0	ENSG00000067798	NAV3	0.0	Q8IVL0	0.8	0.94	0.0	0.0	0.958	0.0	Reviewed
319	319	319	0	ENSG00000136099	PCDH8	0.0	O95206	0.30000000000000004	0.94	0.99697474	0.0	0.0	0.30000000000000004	Reviewed
320	320	320	0	ENSG00000185567	AHNAK2	0.0	Q8IVF2	0.9997732	0.0	0.9804	0.0	0.79	0.7	Reviewed
321	321	321	0	ENSG00000182979	MTA1	0.0	Q13330	0.9996799999999999	0.0	0.0	0.0	0.99999136	0.0	Reviewed
322	322	322	0	ENSG00000100625	SIX4	0.0	Q9UIU6	0.91	0.0	0.0	0.0	0.9946	0.0	Reviewed
323	323	323	0	ENSG00000140015	KCNH5	0.0	Q8NCM2	0.8600000000000001	0.8	0.998866	0.0	0.0	0.0	Reviewed
324	324	324	0	ENSG00000230031	POTEB2	0.0	Q495V5	0.0	0.0	0.0	0.7	0.0	0.0	Unreviewed
325	325	325	0	ENSG00000233917	POTEB	0.0	A0A0A6YYL3	0.0	0.0	0.0	0.7	0.0	0.0	Reviewed
326	326	326	0	ENSG00000186399	LOC101059918	0.0	I6L899	0.7	0.0	0.0	0.0	0.0	0.30000000000000004	Reviewed
327	327	327	0	ENSG00000249931	ENSG00000249931	0.0	D6RF30	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	Reviewed
328	328	328	0	ENSG00000159433	STARD9	0.0	Q9P2P6	0.99928	0.0	0.0	0.0	0.94	0.0	Reviewed
329	329	329	0	ENSG00000159433	STARD9	0.0	P0CJ88	0.8	0.0	0.0	0.0	0.30000000000000004	0.0	Reviewed
330	330	330	0	ENSG00000159433	STARD9	0.0	P0CJ89	0.8	0.0	0.0	0.0	0.30000000000000004	0.0	Reviewed
331	331	331	0	ENSG00000159433	STARD9	0.0	P0CJ90	0.8	0.0	0.0	0.0	0.30000000000000004	0.0	Reviewed
332	332	332	0	ENSG00000196557	CACNA1H	0.0	O95180	0.8	0.8	0.9998488000000001	0.0	0.8	0.7	Reviewed
333	333	333	0	ENSG00000187535	IFT140	0.0	Q96RY7	0.999856	0.0	0.657	0.0	0.0	0.0	Reviewed
334	334	334	0	ENSG00000172382	PRSS27	0.0	Q9BQR3	0.0	0.79	0.982	0.0	0.0	0.8	Reviewed
335	335	335	0	ENSG00000156858	PRR14	0.0	Q9BWN1	0.91	0.0	0.0	0.0	0.9794200000000001	0.0	Reviewed
336	336	336	0	ENSG00000153443	ENSG00000153443	0.0	Q8TB05	0.94	0.0	0.8	0.0	0.982	0.0	Reviewed
337	337	337	0	ENSG00000069329	VPS35	0.0	Q96QK1	0.9999990319168	0.8	0.902	0.8	0.0	0.9999040000000001	Reviewed
338	338	338	0	ENSG00000127586	CHTF18	0.0	Q8WVB6	0.96	0.8	0.30000000000000004	0.0	0.99928	0.0	Reviewed
339	339	339	0	ENSG00000167513	CDT1	0.0	Q9H211	0.79	0.0	0.0	0.0	0.9999957664	0.0	Reviewed
340	340	340	0	ENSG00000129993	ENSG00000205018	0.0	O75081	0.0	0.8	0.0	0.0	0.99995464	0.30000000000000004	Reviewed
341	341	341	0	ENSG00000179761	SEZ6	0.0	Q9P0Z9	0.9941200000000001	0.0	0.0	0.0	0.0	0.0	Reviewed
342	342	342	0	ENSG00000186185	KIF18B	0.0	Q86Y91	0.9999712	0.0	0.0	0.0	0.9976	0.0	Reviewed
343	343	343	0	ENSG00000141510	TP53	0.0	P04637	0.9984	0.0	0.0	0.972	0.999999999834112	0.30000000000000004	Reviewed
344	344	344	0	ENSG00000175322	ZNF519	0.0	Q8TB69	0.0	0.0	0.0	0.0	0.958	0.7	Reviewed
345	345	345	0	ENSG00000130518	KIAA1683	0.0	Q9H0B3	0.7	0.7	0.0	0.8	0.937	0.0	Reviewed
346	346	346	0	ENSG00000160229	ENSG00000160229	0.0	Q6ZN08	0.0	0.0	0.0	0.0	0.79	0.0	Reviewed
347	347	347	0	ENSG00000196705	ZNF431	0.0	Q8TF32	0.0	0.0	0.0	0.0	0.982	0.0	Reviewed
348	348	348	0	ENSG00000196268	ZNF493	0.0	Q6ZR52	0.7	0.0	0.0	0.0	0.937	0.0	Reviewed
349	349	349	0	ENSG00000196081	ENSG00000196081	0.0	A8MTY0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	Reviewed
350	350	350	0	ENSG00000197372	ZNF675	0.0	Q8TD23	0.8	0.0	0.0	0.0	0.988	0.7	Reviewed
351	351	351	0	ENSG00000121297	TSHZ3	0.0	Q63HK5	0.0	0.0	0.30000000000000004	0.8	0.999856	0.0	Reviewed
352	352	352	0	ENSG00000131941	RHPN2	0.0	Q8IUC4	0.99118	0.0	0.0	0.0	0.8	0.0	Reviewed
353	353	353	0	ENSG00000141905	NFIC	0.0	P08651	0.0	0.0	0.0	0.0	0.99999136	0.0	Reviewed
354	354	354	0	ENSG00000185897	FFAR3	0.0	O14843	0.0	0.8	0.9994959999999999	0.0	0.0	0.0	Reviewed
355	355	355	0	ENSG00000225950	NTF4	0.0	P34130	0.0	0.973	0.8	0.0	0.0	0.988	Reviewed
356	356	356	0	ENSG00000171051	FPR1	0.0	P21462	0.7	0.8	0.9996598	0.0	0.96	0.8600000000000001	Reviewed
357	357	357	0	ENSG00000167562	ZNF701	0.0	Q9NV72	0.8	0.0	0.0	0.0	0.9874	0.0	Reviewed
358	358	358	0	ENSG00000229292	RFPL4AL1	0.0	F8VTS6	0.988	0.0	0.0	0.0	0.0	0.0	Reviewed
359	359	359	0	ENSG00000204514	ZNF587	0.0	B7Z6K7	0.30000000000000004	0.0	0.0	0.0	0.30000000000000004	0.0	Reviewed
360	360	360	0	ENSG00000183248	ENSG00000183248	0.0	Q9H6K5	0.7	0.7	0.0	0.0	0.8	0.8	Reviewed
361	361	361	0	ENSG00000183248	ENSG00000183248	0.0	Q9H6K5	0.7	0.7	0.0	0.0	0.8	0.8	Reviewed
362	362	362	0	ENSG00000143882	ATP6V1C2	0.0	Q8NEY4	0.8971	0.0	0.0	0.79	0.7	0.0	Reviewed
363	363	363	0	ENSG00000204186	ZDBF2	0.0	Q9HCK1	0.94	0.0	0.0	0.0	0.94	0.0	Reviewed
364	364	364	0	ENSG00000068024	HDAC4	0.0	P56524	0.9972559999999999	0.0	0.30000000000000004	0.0	0.999998272	0.0	Reviewed
365	365	365	0	ENSG00000143951	WDPCP	0.0	O95876	0.973	0.8	0.982	0.0	0.0	0.0	Reviewed
366	366	366	0	ENSG00000064787	BCAS1	0.0	O75363	0.9706	0.0	0.0	0.0	0.7	0.0	Reviewed
367	367	367	0	ENSG00000179242	CDH4	0.0	P55283	0.8	0.94	0.999664	0.0	0.0	0.0	Reviewed
368	368	368	0	ENSG00000171587	DSCAM	0.0	O60469	0.8	0.8600000000000001	0.9999666604	0.0	0.8	0.0	Reviewed
369	369	369	0	ENSG00000184979	USP18	0.0	Q9UMW8	0.988	0.0	0.0	0.0	0.9976	0.0	Reviewed
370	370	370	0	ENSG00000167037	SGSM1	0.0	Q2NKQ1	0.982	0.8	0.0	0.0	0.0	0.79	Reviewed
371	371	371	0	ENSG00000100346	CACNA1I	0.0	Q9P0X4	0.0	0.8	0.9874	0.0	0.0	0.7	Reviewed
372	372	372	0	ENSG00000100354	TNRC6B	0.0	Q9UPQ9	0.9706	0.7	0.0	0.0	0.0	0.0	Reviewed
373	373	373	0	ENSG00000100376	ENSG00000109756	0.0	Q9NWS6	0.988	0.8	0.30000000000000004	0.0	0.0	0.0	Reviewed
374	374	374	0	ENSG00000170638	TRABD	0.0	Q9H4I3	0.7	0.0	0.0	0.8	0.8	0.0	Reviewed
375	375	375	0	ENSG00000175193	PARL	0.0	Q9H300	0.0	0.8	0.79	0.8600000000000001	0.30000000000000004	0.0	Reviewed
376	376	376	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
377	377	377	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
378	378	378	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
379	379	379	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
380	380	380	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
381	381	381	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
382	382	382	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
383	383	383	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
384	384	384	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
385	385	385	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
386	386	386	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
387	387	387	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
388	388	388	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
389	389	389	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
390	390	390	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
391	391	391	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
392	392	392	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
393	393	393	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
394	394	394	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
395	395	395	0	ENSG00000145113	MUC4	0.0	Q99102	0.51	0.9941200000000001	0.995884	0.0	0.0	0.30000000000000004	Reviewed
396	396	396	0	ENSG00000144645	ZNF860	0.0	Q9BXB5	0.9706	0.0	0.8	0.0	0.7	0.8	Reviewed
397	397	397	0	ENSG00000173389	IQCF1	0.0	Q8N6M8	0.7	0.0	0.0	0.0	0.7	0.8	Reviewed
398	398	398	0	ENSG00000137441	FGFBP2	0.0	Q9BYJ0	0.0	0.958	0.8	0.0	0.0	0.8	Reviewed
399	399	399	0	ENSG00000109756	ENSG00000109756	0.0	Q9Y4G8	0.9999040000000001	0.8	0.9999994556799999	0.0	0.94	0.96	Reviewed
400	400	400	0	ENSG00000154277	UCHL1	0.0	P09936	0.9998488000000001	0.8	0.902	0.0	0.96	0.30000000000000004	Reviewed
401	401	401	0	ENSG00000163285	GABRG1	0.0	Q8N1C3	0.0	0.8	0.978391	0.0	0.0	0.0	Reviewed
402	402	402	0	ENSG00000163110	PDLIM5	0.0	Q96HC4	0.99928	0.8	0.999888868	0.0	0.9964	0.0	Reviewed
403	403	403	0	ENSG00000197479	PCDHB11	0.0	Q9Y5F2	0.0	0.94	0.9988239999999999	0.0	0.0	0.0	Reviewed
404	404	404	0	ENSG00000131504	DIAPH1	0.0	O60610	0.9996472	0.8	0.902	0.0	0.7	0.30000000000000004	Reviewed
405	405	405	0	ENSG00000113749	HRH2	0.0	P25021	0.0	0.8	0.9941200000000001	0.0	0.0	0.0	Reviewed
406	406	406	0	ENSG00000131183	SLC34A1	0.0	Q06495	0.9874	0.8	0.9999970364799998	0.0	0.96	0.30000000000000004	Reviewed
407	407	407	0	ENSG00000118689	FOXO3	0.0	O43524	0.992	0.8	0.0	0.992	0.99999424	0.0	Reviewed
408	408	408	0	ENSG00000196569	LAMA2	0.0	P24043	0.0	0.9974799999999999	0.9519799999999999	0.0	0.0	0.7	Reviewed
409	409	409	0	ENSG00000152822	GRM1	0.0	Q13255	0.8	0.8	0.99999714232	0.0	0.30000000000000004	0.0	Reviewed
410	410	410	0	ENSG00000131016	AKAP12	0.0	Q02952	0.99962956	0.8	0.9944	0.0	0.7	0.0	Reviewed
